date,symbol,open,high,low,close,volume
2024-11-15,ETH,3059.11,3131.21,3014.42,3091.03,3095289918.88
2024-11-16,ETH,3091.03,3220.45,3073.05,3134.46,2242190060.83
2024-11-17,ETH,3134.46,3161.64,3035.43,3076.78,2731030374.29
2024-11-18,ETH,3076.78,3225.96,3043.95,3209.54,3307522653.43
2024-11-19,ETH,3209.54,3222.68,3069.92,3112.1,2725538047.03
2024-11-20,ETH,3112.1,3161.74,3032.19,3072.39,2847325391.97
2024-11-21,ETH,3072.39,3390.36,3035.42,3359.82,4818916672.09
2024-11-22,ETH,3359.82,3429.52,3260.59,3331.89,3631141762.22
2024-11-23,ETH,3331.89,3500.84,3316.75,3397.31,3427409235.21
2024-11-24,ETH,3397.31,3453.25,3286.01,3364.81,2391223534.12
2024-11-25,ETH,3364.81,3546.9,3304.24,3414.86,5348045568.7
2024-11-26,ETH,3414.86,3463.14,3253.0,3323.46,4105940785.22
2024-11-27,ETH,3323.46,3688.67,3300.95,3657.71,3826715224.77
2024-11-28,ETH,3657.71,3665.49,3530.59,3579.62,2431980739.66
2024-11-29,ETH,3579.62,3649.37,3535.89,3593.72,2294777437.53
2024-11-30,ETH,3593.72,3740.88,3569.68,3706.22,2207693328.33
2024-12-01,ETH,3706.22,3748.69,3661.41,3710.38,2280739856.71
2024-12-02,ETH,3710.38,3763.68,3556.46,3644.73,3830838282.74
2024-12-03,ETH,3644.73,3670.83,3502.19,3617.6,3438318051.88
2024-12-04,ETH,3617.6,3896.39,3617.49,3845.15,5638336910.75
2024-12-05,ETH,3845.15,3960.04,3682.13,3789.23,5910223747.31
2024-12-06,ETH,3789.23,4095.77,3781.72,4005.27,4407628437.66
2024-12-07,ETH,4005.27,4030.6,3973.34,4000.53,1511812189.23
2024-12-08,ETH,4000.53,4018.61,3925.98,4007.11,1406686505.66
2024-12-09,ETH,4007.11,4008.95,3518.41,3714.19,5064825849.26
2024-12-10,ETH,3714.19,3782.03,3516.11,3630.62,5597783203.75
2024-12-11,ETH,3630.62,3851.87,3564.93,3834.97,3159616884.11
2024-12-12,ETH,3834.97,3989.26,3800.06,3882.65,3885860560.96
2024-12-13,ETH,3882.65,3969.42,3854.19,3907.67,2626819579.66
2024-12-14,ETH,3907.67,3945.69,3824.52,3869.58,1580739900.2
2024-12-15,ETH,3869.58,3973.82,3831.25,3957.8,1561831736.65
2024-12-16,ETH,3957.8,4109.05,3882.18,3987.5,3800570708.81
2024-12-17,ETH,3987.5,4041.72,3848.18,3893.55,3116969165.01
2024-12-18,ETH,3893.55,3906.34,3615.92,3624.67,5182260876.45
